Location_Name,Location_Type,Location_code,STATE,event_name,agrn,cat_A,cat_B,cat_C,cat_D,highest_drfa_category_group,AGDRP,DRA,hazard_type,disaster_start_date
Baw Baw,LGA,20830,Victoria,Thomson Catchment Bushfires: commencing 25 January 2019,854,1,1,0,0,A/B,0,0,Bushfire,2019-01-25
Baw Baw,LGA,20830,Victoria,Victoria Bushfires and Storms: 30 January 2019,859,1,1,0,0,A/B,0,0,"Bushfire, Storm",2019-01-30
Baw Baw,LGA,20830,Victoria,Eastern Victoria Storms and Floods: commencing 8 August 2019,873,0,1,0,0,A/B,0,0,"Flood, Storm",2019-08-08
Baw Baw,LGA,20830,Victoria,Eastern Victoria Storms: commencing 10 July 2019,874,0,1,0,0,A/B,0,0,Storm,2019-07-10
Baw Baw,LGA,20830,Victoria,Eastern Victoria Storms and Floods: commencing 14 February 2020,906,1,1,0,0,A/B,0,0,"Flood, Storm",2020-02-14
Baw Baw,LGA,20830,Victoria,East Victoria Storms: commencing 29 April 2020,915,0,1,0,0,A/B,0,0,Storm,2020-04-29
Baw Baw,LGA,20830,Victoria,AGRN 934 - Victoria Storms (commencing 27 August 2020),934,1,1,0,0,A/B,0,0,Storm,2020-08-27
Baw Baw,LGA,20830,Victoria,AGRN 939 - Victoria Floods and Storms (7 October 2020 onwards),939,1,1,0,0,A/B,0,0,Storm,2020-10-07
Baw Baw,LGA,20830,Victoria,AGRN 942 - Central-East Victoria Storms (commencing 15 November 2020),942,1,1,0,0,A/B,0,0,Storm,2020-11-15
Baw Baw,LGA,20830,Victoria,AGRN 969 - Victorian Storms and Floods (commencing 9 June 2021),969,1,1,0,1,C/D,1,1,Flood,2021-06-09
Baw Baw,LGA,20830,Victoria,AGRN 983 - Victoria Storms (29 October 2021),983,1,1,0,0,A/B,0,0,Storm,2021-10-29
Baw Baw,LGA,20830,Victoria,AGRN 985 - South East Victorian Storms (30 September 2021),985,1,1,0,0,A/B,0,0,Storm,2021-09-30
Baw Baw,LGA,20830,Victoria,AGRN 988 - VIC - East Victorian Storms (commencing 12 November 2021,988,1,1,0,0,A/B,0,0,Storm,2021-11-12
Baw Baw,LGA,20830,Victoria,AGRN 991 - VIC - South East Victorian Storms (commencing 15 October 2021),991,0,1,0,0,A/B,0,0,Storm,2021-10-15
Baw Baw,LGA,20830,Victoria,AGRN 997 - VIC - Baw Baw Storms (2 December 2021),997,0,1,0,0,A/B,0,0,Storm,2021-12-02
Baw Baw,LGA,20830,Victoria,AGRN 1029 - South-East Victorian Storms (Commencing 13 August 2022),1029,1,1,0,0,A/B,0,0,Storm,2022-08-13
Baw Baw,LGA,20830,Victoria,AGRN 1037 - Victorian Floods (commencing 6 October 2022),1037,1,1,1,1,C/D,0,1,Flood,2022-10-06
Baw Baw,LGA,20830,Victoria,AGRN 1069 - Victorian Storms (commencing 8 September 2023),1069,0,1,0,0,A/B,0,0,Storm,2023-09-08
Baw Baw,LGA,20830,Victoria,AGRN 1072 - East Victorian Floods (commencing 3 October 2023),1072,1,1,0,0,A/B,0,0,Flood,2023-10-03
Baw Baw,LGA,20830,Victoria,AGRN 1073 - East Victorian Fires (commencing 29 September 2023),1073,1,1,0,0,A/B,0,0,Bushfire,2023-09-29
Baw Baw,LGA,20830,Victoria,AGRN 1087 - Victorian Floods and Storms (commencing 28 November 2023),1087,0,1,0,0,A/B,0,0,Storm,2023-11-28
Baw Baw,LGA,20830,Victoria,AGRN 1096 - Victorian Floods and Storms commencing 24 December 2023,1096,1,1,0,1,C/D,0,0,Storm,2023-12-24
Baw Baw,LGA,20830,Victoria,AGRN 1108 - Victorian Bushfires and Storms (commencing 13 February 2024),1108,1,1,0,1,C/D,0,0,"Bushfire, Storm",2024-02-13
Baw Baw,LGA,20830,Victoria,AGRN 1142 - Eastern Victoria Storms and Floods (commencing 15 July 2024),1142,0,1,0,0,A/B,0,0,Storm,2024-07-15
Baw Baw,LGA,20830,Victoria,AGRN 1147 - Victorian Storms (commencing 25 August 2024),1147,1,1,0,0,A/B,0,0,Storm,2024-08-25
Baw Baw,LGA,20830,Victoria,AGRN 1218 - Victorian Storms (commencing 29 August 2025),1218,0,1,0,0,A/B,0,0,Storm,2025-08-29
Baw Baw,LGA,20830,Victoria,AGRN 1233 - South-East Victorian Storms (commencing 26 November 2025),1233,0,1,0,0,A/B,0,0,Storm,2025-11-26
Baw Baw,LGA,20830,Victoria,AGRN 1256 - Victorian Storms (commencing 7 January 2026),1256,1,1,0,0,A/B,0,0,Storm,2026-01-07
Bayside (Vic.),LGA,20910,Victoria,Victorian storms: 6 to 7 March 2010,383,0,0,0,0,unknown,0,0,Storm,2010-03-06
Bayside (Vic.),LGA,20910,Victoria,Victoria floods: 6 to 8 February 2011,429,0,0,0,0,unknown,0,0,Flood,2011-02-06
Bayside (Vic.),LGA,20910,Victoria,Storms: commencing 24 June 2014,635,0,0,0,0,unknown,0,0,Storm,2014-06-24
Bayside (Vic.),LGA,20910,Victoria,Victoria Storms and Floods: 29 December 2016,736,0,0,0,0,unknown,0,0,"Flood, Storm",2016-12-29
Bayside (Vic.),LGA,20910,Victoria,AGRN 969 - Victorian Storms and Floods (commencing 9 June 2021),969,1,1,0,1,C/D,0,0,Flood,2021-06-09
Bayside (Vic.),LGA,20910,Victoria,AGRN 983 - Victoria Storms (29 October 2021),983,1,1,0,0,A/B,0,0,Storm,2021-10-29
Benalla,LGA,21010,Victoria,Victoria floods: 4 September 2010,413,0,0,0,0,unknown,0,0,Flood,2010-09-04
Benalla,LGA,21010,Victoria,Victoria floods: November to December 2010,419,0,0,0,0,unknown,0,0,Flood,2010-11-01
Benalla,LGA,21010,Victoria,Victoria floods: 6 to 8 February 2011,429,0,0,0,0,unknown,0,0,Flood,2011-02-06
Benalla,LGA,21010,Victoria,Victoria severe storms and floods: 26 February 2012,480,0,0,0,0,unknown,0,0,"Flood, Storm",2012-02-26
Benalla,LGA,21010,Victoria,North East Victoria storms and tornadoes: 21 March 2013,555,0,0,0,0,unknown,0,0,"Storm, Tornado",2013-03-21
Benalla,LGA,21010,Victoria,Storms and floods: 8 September 2014,638,0,0,0,0,unknown,0,0,"Flood, Storm",2014-09-08
Benalla,LGA,21010,Victoria,Bushfires: 16 December 2014,644,0,0,0,0,unknown,0,0,Bushfire,2014-12-16
Benalla,LGA,21010,Victoria,Victorian Floods and Storms: September / October 2016,728,0,0,0,0,unknown,0,0,"Flood, Storm",2016-09-09
Benalla,LGA,21010,Victoria,Victorian Storms - Commencing 19 December 2017,783,1,1,0,0,A/B,0,0,Storm,2017-12-19
Benalla,LGA,21010,Victoria,AGRN 846 - South-East Victoria Bushfires (28 February 2019),846,0,1,0,0,A/B,0,0,Bushfire,2019-02-28
Benalla,LGA,21010,Victoria,Eastern Victoria Storms and Floods: commencing 1 February 2020,901,1,1,0,0,A/B,0,0,"Flood, Storm",2020-02-01
Benalla,LGA,21010,Victoria,AGRN 1007 - VIC - Victorian Floods and Storms (commencing 26 January 2022),1007,1,1,0,0,A/B,0,0,Flood,2022-01-26
Benalla,LGA,21010,Victoria,AGRN 1037 - Victorian Floods (commencing 6 October 2022),1037,1,1,1,1,C/D,1,1,Flood,2022-10-06
Benalla,LGA,21010,Victoria,AGRN 1058 - Benalla Tornado (commencing 14 January 2023),1058,1,1,0,0,A/B,0,0,Tornado,2023-01-14
Benalla,LGA,21010,Victoria,AGRN 1063 - North Victorian Storms (commencing 07 June 2023),1063,0,1,0,0,A/B,0,0,Storm,2023-06-07
Benalla,LGA,21010,Victoria,AGRN 1072 - East Victorian Floods (commencing 3 October 2023),1072,1,1,0,0,A/B,0,0,Flood,2023-10-03
Benalla,LGA,21010,Victoria,AGRN 1096 - Victorian Floods and Storms commencing 24 December 2023,1096,1,1,0,1,C/D,0,0,Storm,2023-12-24
Benalla,LGA,21010,Victoria,AGRN 1147 - Victorian Storms (commencing 25 August 2024),1147,1,1,0,0,A/B,0,0,Storm,2024-08-25
Benalla,LGA,21010,Victoria,AGRN 1242 - Victorian Bushfires (commencing 7 January 2026),1242,1,1,1,1,C/D,0,0,Bushfire,2026-01-07
Benalla,LGA,21010,Victoria,AGRN 1257 - Goomalibee Fires (commencing 18 December 2025),1257,1,1,0,0,A/B,0,0,Bushfire,2025-12-18
Boroondara,LGA,21110,Victoria,Victorian storms: 6 to 7 March 2010,383,0,0,0,0,unknown,0,0,Storm,2010-03-06
Boroondara,LGA,21110,Victoria,Victoria floods: 6 to 8 February 2011,429,0,0,0,0,unknown,0,0,Flood,2011-02-06
Boroondara,LGA,21110,Victoria,Storms and floods: 8 September 2014,638,0,0,0,0,unknown,0,0,"Flood, Storm",2014-09-08
Boroondara,LGA,21110,Victoria,Victoria Storms and Floods: commencing 15-20 January 2020,902,1,1,0,0,A/B,0,0,"Flood, Storm",2020-01-15
Boroondara,LGA,21110,Victoria,AGRN 969 - Victorian Storms and Floods (commencing 9 June 2021),969,1,1,0,1,C/D,0,0,Flood,2021-06-09
Boroondara,LGA,21110,Victoria,AGRN 983 - Victoria Storms (29 October 2021),983,1,1,0,0,A/B,0,0,Storm,2021-10-29
Boroondara,LGA,21110,Victoria,AGRN 1037 - Victorian Floods (commencing 6 October 2022),1037,1,1,1,1,C/D,1,1,Flood,2022-10-06
Harcourt,SAL,21137,Victoria,AGRN 1242 - Victorian Bushfires (commencing 7 January 2026),1242,0,0,0,0,unknown,1,0,Bushfire,2026-01-07
Harcourt North,SAL,21138,Victoria,AGRN 1242 - Victorian Bushfires (commencing 7 January 2026),1242,0,0,0,0,unknown,1,0,Bushfire,2026-01-07
Brimbank,LGA,21180,Victoria,Victorian storms: 6 to 7 March 2010,383,0,0,0,0,unknown,0,0,Storm,2010-03-06
Brimbank,LGA,21180,Victoria,Victoria floods: 6 to 8 February 2011,429,0,0,0,0,unknown,0,0,Flood,2011-02-06
Brimbank,LGA,21180,Victoria,Victoria severe weather Melbourne: 25 December 2011,468,0,0,0,0,unknown,0,0,Weather event,2011-12-25
Brimbank,LGA,21180,Victoria,AGRN 983 - Victoria Storms (29 October 2021),983,1,1,0,0,A/B,0,0,Storm,2021-10-29
Brimbank,LGA,21180,Victoria,AGRN 1037 - Victorian Floods (commencing 6 October 2022),1037,1,1,1,1,C/D,1,1,Flood,2022-10-06
Buloke,LGA,21270,Victoria,Victoria floods: 4 September 2010,413,0,0,0,0,unknown,0,0,Flood,2010-09-04
Buloke,LGA,21270,Victoria,Victoria floods: November to December 2010,419,0,0,0,0,unknown,0,0,Flood,2010-11-01
Buloke,LGA,21270,Victoria,Victoria floods: 12 January 2011,423,0,0,0,0,unknown,0,0,Flood,2011-01-12
Buloke,LGA,21270,Victoria,Victoria floods: 6 to 8 February 2011,429,0,0,0,0,unknown,0,0,Flood,2011-02-06
Buloke,LGA,21270,Victoria,Victorian Floods and Storms: September / October 2016,728,0,0,0,0,unknown,0,0,"Flood, Storm",2016-09-09
Buloke,LGA,21270,Victoria,AGRN 830 - Victoria Floods and Storms (13 December 2018),830,1,1,0,0,A/B,0,0,Storm,2018-12-18
Buloke,LGA,21270,Victoria,AGRN 1037 - Victorian Floods (commencing 6 October 2022),1037,1,1,1,1,C/D,0,1,Flood,2022-10-06
Buloke,LGA,21270,Victoria,AGRN 1096 - Victorian Floods and Storms commencing 24 December 2023,1096,1,1,0,1,C/D,0,0,Storm,2023-12-24
Buloke,LGA,21270,Victoria,AGRN 1108 - Victorian Bushfires and Storms (commencing 13 February 2024),1108,1,1,0,1,C/D,0,0,"Bushfire, Storm",2024-02-13
Buloke,LGA,21270,Victoria,AGRN 1259 - Charlton - Jeffcott fires (commencing 18 December 2025),1259,1,1,0,0,A/B,0,0,Bushfire,2025-12-18
Buloke,LGA,21270,Victoria,AGRN 1270 - North-West Victorian Storms (commencing 24 February 2026),1270,1,1,0,0,A/B,0,0,Flood,2026-02-24
Campaspe,LGA,21370,Victoria,Victoria floods: 4 September 2010,413,0,0,0,0,unknown,0,0,Flood,2010-09-04
Campaspe,LGA,21370,Victoria,Victoria floods: November to December 2010,419,0,0,0,0,unknown,0,0,Flood,2010-11-01
Campaspe,LGA,21370,Victoria,Victoria floods: 12 January 2011,423,0,0,0,0,unknown,0,0,Flood,2011-01-12
Campaspe,LGA,21370,Victoria,Victoria floods: 6 to 8 February 2011,429,0,0,0,0,unknown,0,0,Flood,2011-02-06
Campaspe,LGA,21370,Victoria,Victoria severe storms and floods: 26 February 2012,480,0,0,0,0,unknown,0,0,"Flood, Storm",2012-02-26
Campaspe,LGA,21370,Victoria,Storms: commencing 24 June 2014,635,0,0,0,0,unknown,0,0,Storm,2014-06-24
Campaspe,LGA,21370,Victoria,Victorian Floods and Storms: September / October 2016,728,0,0,0,0,unknown,0,0,"Flood, Storm",2016-09-09
Campaspe,LGA,21370,Victoria,Victoria Bushfires and Storms: 30 January 2019,859,1,1,0,0,A/B,0,0,"Bushfire, Storm",2019-01-30
Campaspe,LGA,21370,Victoria,Victorian Bushfires: 21 November 2019 onwards,882,1,1,1,1,C/D,0,0,Bushfire,2019-11-21
Campaspe,LGA,21370,Victoria,AGRN 969 - Victorian Storms and Floods (commencing 9 June 2021),969,1,1,0,1,C/D,0,0,Flood,2021-06-09
Campaspe,LGA,21370,Victoria,AGRN 1037 - Victorian Floods (commencing 6 October 2022),1037,1,1,1,1,C/D,1,1,Flood,2022-10-06
Campaspe,LGA,21370,Victoria,AGRN 1096 - Victorian Floods and Storms commencing 24 December 2023,1096,1,1,0,1,C/D,0,0,Storm,2023-12-24
Campaspe,LGA,21370,Victoria,AGRN 1147 - Victorian Storms (commencing 25 August 2024),1147,1,1,0,0,A/B,0,0,Storm,2024-08-25
Campaspe,LGA,21370,Victoria,AGRN 1242 - Victorian Bushfires (commencing 7 January 2026),1242,1,1,1,1,C/D,0,0,Bushfire,2026-01-07
Campaspe,LGA,21370,Victoria,AGRN 1270 - North-West Victorian Storms (commencing 24 February 2026),1270,1,1,0,0,A/B,0,0,Flood,2026-02-24
Cardinia,LGA,21450,Victoria,Victorian bushfires: January to February 2009,322,0,0,0,0,unknown,0,0,Bushfire,2009-01-01
Cardinia,LGA,21450,Victoria,Victorian storms: 6 to 7 March 2010,383,0,0,0,0,unknown,0,0,Storm,2010-03-06
Cardinia,LGA,21450,Victoria,Victoria floods: 6 to 8 February 2011,429,0,0,0,0,unknown,0,0,Flood,2011-02-06
Cardinia,LGA,21450,Victoria,Victoria storms and flooding: 4 June 2012,494,0,0,0,0,unknown,0,0,"Flood, Storm",2012-06-04
Cardinia,LGA,21450,Victoria,Victoria floods: 22 to 24 June 2012,497,0,0,0,0,unknown,0,0,Flood,2012-06-22
Cardinia,LGA,21450,Victoria,Severe storms: 5 to 8 September 2012,503,0,0,0,0,unknown,0,0,Storm,2012-09-05
Cardinia,LGA,21450,Victoria,Storms and floods: 13 August 2013,581,0,0,0,0,unknown,0,0,"Flood, Storm",2013-08-13
Cardinia,LGA,21450,Victoria,Storms: 26 September 2013,584,0,0,0,0,unknown,0,0,Storm,2013-09-26
Cardinia,LGA,21450,Victoria,Storms: July 2014,637,0,0,0,0,unknown,0,0,Storm,2014-07-30
Cardinia,LGA,21450,Victoria,Victorian Floods and Storms: September / October 2016,728,0,0,0,0,unknown,0,0,"Flood, Storm",2016-09-09
Cardinia,LGA,21450,Victoria,Victoria Storms and Floods: 29 December 2016,736,0,0,0,0,unknown,0,0,"Flood, Storm",2016-12-29
Cardinia,LGA,21450,Victoria,AGRN 846 - South-East Victoria Bushfires (28 February 2019),846,1,1,1,0,C/D,0,0,Bushfire,2019-02-28
Cardinia,LGA,21450,Victoria,Victoria Bushfires and Storms: 30 January 2019,859,0,1,0,0,A/B,0,0,"Bushfire, Storm",2019-01-30
Cardinia,LGA,21450,Victoria,AGRN 934 - Victoria Storms (commencing 27 August 2020),934,1,1,0,0,A/B,0,0,Storm,2020-08-27
Cardinia,LGA,21450,Victoria,AGRN 969 - Victorian Storms and Floods (commencing 9 June 2021),969,1,1,0,1,C/D,1,1,Flood,2021-06-09
Cardinia,LGA,21450,Victoria,AGRN 983 - Victoria Storms (29 October 2021),983,1,1,0,1,C/D,0,0,Storm,2021-10-29
Cardinia,LGA,21450,Victoria,AGRN 1037 - Victorian Floods (commencing 6 October 2022),1037,1,1,1,1,C/D,0,1,Flood,2022-10-06
Cardinia,LGA,21450,Victoria,AGRN 1096 - Victorian Floods and Storms commencing 24 December 2023,1096,1,1,0,1,C/D,0,0,Storm,2023-12-24
Cardinia,LGA,21450,Victoria,AGRN 1108 - Victorian Bushfires and Storms (commencing 13 February 2024),1108,1,1,0,1,C/D,0,0,"Bushfire, Storm",2024-02-13
Cardinia,LGA,21450,Victoria,AGRN 1147 - Victorian Storms (commencing 25 August 2024),1147,1,1,0,0,A/B,0,0,Storm,2024-08-25
Cardinia,LGA,21450,Victoria,AGRN 1188 - East Victoria Storms (commencing 7 February 2025),1188,1,1,0,0,A/B,0,0,Storm,2025-02-07
Cardinia,LGA,21450,Victoria,AGRN 1219 - Central Victoria Storms (commencing 15 September 2025),1219,0,1,0,0,A/B,0,0,,2025-09-15
Longwood (Vic.),SAL,21540,Victoria,AGRN 1242 - Victorian Bushfires (commencing 7 January 2026),1242,0,0,0,0,unknown,1,0,Bushfire,2026-01-07
Longwood East,SAL,21541,Victoria,AGRN 1242 - Victorian Bushfires (commencing 7 January 2026),1242,0,0,0,0,unknown,1,0,Bushfire,2026-01-07
Casey,LGA,21610,Victoria,Victorian bushfires: January to February 2009,322,0,0,0,0,unknown,0,0,Bushfire,2009-01-01
Casey,LGA,21610,Victoria,Victorian storms: 6 to 7 March 2010,383,0,0,0,0,unknown,0,0,Storm,2010-03-06
Casey,LGA,21610,Victoria,Victoria floods: 6 to 8 February 2011,429,0,0,0,0,unknown,0,0,Flood,2011-02-06
Casey,LGA,21610,Victoria,Eastern Victoria Storms: 3 May 2016,713,0,0,0,0,unknown,0,0,Storm,2016-05-03
Casey,LGA,21610,Victoria,Victorian Floods and Storms: September / October 2016,728,0,0,0,0,unknown,0,0,"Flood, Storm",2016-09-09
Casey,LGA,21610,Victoria,AGRN 969 - Victorian Storms and Floods (commencing 9 June 2021),969,1,1,0,1,C/D,0,0,Flood,2021-06-09
Casey,LGA,21610,Victoria,AGRN 983 - Victoria Storms (29 October 2021),983,1,1,0,1,C/D,0,0,Storm,2021-10-29
Casey,LGA,21610,Victoria,AGRN 1037 - Victorian Floods (commencing 6 October 2022),1037,1,1,1,1,C/D,0,1,Flood,2022-10-06
Casey,LGA,21610,Victoria,AGRN 1108 - Victorian Bushfires and Storms (commencing 13 February 2024),1108,1,1,0,1,C/D,0,0,"Bushfire, Storm",2024-02-13
Casey,LGA,21610,Victoria,AGRN 1147 - Victorian Storms (commencing 25 August 2024),1147,1,1,0,0,A/B,0,0,Storm,2024-08-25
Casey,LGA,21610,Victoria,AGRN 1256 - Victorian Storms (commencing 7 January 2026),1256,1,1,0,0,A/B,0,0,Storm,2026-01-07
Central Goldfields,LGA,21670,Victoria,Victoria floods: 4 September 2010,413,0,0,0,0,unknown,0,0,Flood,2010-09-04
Central Goldfields,LGA,21670,Victoria,Victoria floods: November to December 2010,419,0,0,0,0,unknown,0,0,Flood,2010-11-01
Central Goldfields,LGA,21670,Victoria,Victoria floods: 12 January 2011,423,0,0,0,0,unknown,0,0,Flood,2011-01-12
Central Goldfields,LGA,21670,Victoria,Victoria floods: 6 to 8 February 2011,429,0,0,0,0,unknown,0,0,Flood,2011-02-06
Central Goldfields,LGA,21670,Victoria,Victoria storms: 9 to 10 November 2011,461,0,0,0,0,unknown,0,0,Storm,2011-11-09
Central Goldfields,LGA,21670,Victoria,Storms: 28 February 2015,662,0,0,0,0,unknown,0,0,Storm,2015-02-28
Central Goldfields,LGA,21670,Victoria,Victorian Floods and Storms: September / October 2016,728,0,0,0,0,unknown,0,0,"Flood, Storm",2016-09-09
Central Goldfields,LGA,21670,Victoria,AGRN 969 - Victorian Storms and Floods (commencing 9 June 2021),969,1,1,0,1,C/D,0,0,Flood,2021-06-09
Central Goldfields,LGA,21670,Victoria,AGRN 1037 - Victorian Floods (commencing 6 October 2022),1037,1,1,1,1,C/D,1,1,Flood,2022-10-06
Central Goldfields,LGA,21670,Victoria,AGRN 1108 - Victorian Bushfires and Storms (commencing 13 February 2024),1108,1,1,0,1,C/D,0,0,"Bushfire, Storm",2024-02-13
Central Goldfields,LGA,21670,Victoria,AGRN 1270 - North-West Victorian Storms (commencing 24 February 2026),1270,1,1,0,0,A/B,0,0,Flood,2026-02-24
Colac Otway,LGA,21750,Victoria,Victoria storms and flooding: 4 June 2012,494,0,0,0,0,unknown,0,0,"Flood, Storm",2012-06-04
Colac Otway,LGA,21750,Victoria,Floods: 12 June 2013,575,0,0,0,0,unknown,0,0,Flood,2013-06-12
Colac Otway,LGA,21750,Victoria,Victorian Floods and Storms: September / October 2016,728,0,0,0,0,unknown,0,0,"Flood, Storm",2016-09-09
Colac Otway,LGA,21750,Victoria,Victoria Storms and Bushfires: commencing 17 March 2018,797,1,1,0,0,A/B,0,0,"Bushfire, Storm",2018-03-17
Colac Otway,LGA,21750,Victoria,AGRN 983 - Victoria Storms (29 October 2021),983,1,1,0,0,A/B,0,0,Storm,2021-10-29
Colac Otway,LGA,21750,Victoria,AGRN 985 - South East Victorian Storms (30 September 2021),985,1,1,0,0,A/B,0,0,Storm,2021-09-30
Colac Otway,LGA,21750,Victoria,AGRN 1037 - Victorian Floods (commencing 6 October 2022),1037,1,1,1,1,C/D,0,1,Flood,2022-10-06
Colac Otway,LGA,21750,Victoria,AGRN 1095 - North East Victorian Storms (commencing 13 December 2023),1095,0,1,0,0,A/B,0,0,Storm,2023-12-13
Colac Otway,LGA,21750,Victoria,AGRN 1147 - Victorian Storms (commencing 25 August 2024),1147,1,1,0,0,A/B,0,0,Storm,2024-08-25
Colac Otway,LGA,21750,Victoria,AGRN 1218 - Victorian Storms (commencing 29 August 2025),1218,0,1,0,0,A/B,0,0,Storm,2025-08-29
Colac Otway,LGA,21750,Victoria,AGRN 1242 - Victorian Bushfires (commencing 7 January 2026),1242,1,1,1,1,C/D,0,0,Bushfire,2026-01-07
Colac Otway,LGA,21750,Victoria,AGRN 1248 - Wye River - Lorne Flood Event (commencing 15 January 2026),1248,1,1,0,0,A/B,0,0,Flood,2026-01-15
Corangamite,LGA,21830,Victoria,Victorian bushfires: January to February 2009,322,0,0,0,0,unknown,0,0,Bushfire,2009-01-01
Corangamite,LGA,21830,Victoria,Victoria floods: 12 January 2011,423,0,0,0,0,unknown,0,0,Flood,2011-01-12
Corangamite,LGA,21830,Victoria,Victoria floods: 6 to 8 February 2011,429,0,0,0,0,unknown,0,0,Flood,2011-02-06
Corangamite,LGA,21830,Victoria,Bushfires: 27 March 2013,557,0,0,0,0,unknown,0,0,Bushfire,2013-03-27
Corangamite,LGA,21830,Victoria,Storms and floods: 13 August 2013,581,0,0,0,0,unknown,0,0,"Flood, Storm",2013-08-13
Corangamite,LGA,21830,Victoria,Victorian Floods and Storms: September / October 2016,728,0,0,0,0,unknown,0,0,"Flood, Storm",2016-09-09
Corangamite,LGA,21830,Victoria,Victoria Storms and Bushfires: commencing 17 March 2018,797,1,1,1,0,C/D,0,0,"Bushfire, Storm",2018-03-17
Corangamite,LGA,21830,Victoria,AGRN 939 - Victoria Floods and Storms (7 October 2020 onwards),939,1,1,0,0,A/B,0,0,Storm,2020-10-07
Corangamite,LGA,21830,Victoria,AGRN 969 - Victorian Storms and Floods (commencing 9 June 2021),969,1,1,0,1,C/D,0,0,Flood,2021-06-09
Corangamite,LGA,21830,Victoria,AGRN 1037 - Victorian Floods (commencing 6 October 2022),1037,1,1,1,1,C/D,1,1,Flood,2022-10-06
Corangamite,LGA,21830,Victoria,AGRN 1218 - Victorian Storms (commencing 29 August 2025),1218,0,1,0,0,A/B,0,0,Storm,2025-08-29
Corangamite,LGA,21830,Victoria,AGRN 1242 - Victorian Bushfires (commencing 7 January 2026),1242,1,1,1,1,C/D,0,0,Bushfire,2026-01-07
Darebin,LGA,21890,Victoria,Victorian storms: 6 to 7 March 2010,383,0,0,0,0,unknown,0,0,Storm,2010-03-06
Darebin,LGA,21890,Victoria,Victoria floods: 6 to 8 February 2011,429,0,0,0,0,unknown,0,0,Flood,2011-02-06
Darebin,LGA,21890,Victoria,Victoria severe weather Melbourne: 25 December 2011,468,0,0,0,0,unknown,0,0,Weather event,2011-12-25
Darebin,LGA,21890,Victoria,Victoria Storms and Floods: 29 December 2016,736,0,0,0,0,unknown,0,0,"Flood, Storm",2016-12-29
Natimuk,SAL,21899,Victoria,AGRN 1242 - Victorian Bushfires (commencing 7 January 2026),1242,0,0,0,0,unknown,1,0,Bushfire,2026-01-07
Pomonal,SAL,22094,Victoria,AGRN 1108 - Victorian Bushfires and Storms (commencing 13 February 2024),1108,0,0,0,0,unknown,1,0,"Bushfire, Storm",2024-02-13
East Gippsland,LGA,22110,Victoria,Gippsland storms and floods: 26 June 2007,278,0,0,0,0,unknown,0,0,"Flood, Storm",2007-06-26
East Gippsland,LGA,22110,Victoria,Victoria floods: 4 September 2010,413,0,0,0,0,unknown,0,0,Flood,2010-09-04
East Gippsland,LGA,22110,Victoria,Victoria floods: 6 to 8 February 2011,429,0,0,0,0,unknown,0,0,Flood,2011-02-06
East Gippsland,LGA,22110,Victoria,Gippsland flood: July to August 2011,456,0,0,0,0,unknown,0,0,Flood,2011-07-01
East Gippsland,LGA,22110,Victoria,Victoria severe storms and floods: 26 February 2012,480,0,0,0,0,unknown,0,0,"Flood, Storm",2012-02-26
